ID,Dlq_stat,amounts,obs_date,Dlq_days,Vertical1,Province1
G9984,Current,1716.89,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G9985,Current,900.76,2014-07-30 12:00:00,NA,Home Improvement,ON
G9986,Current,1301.79,2014-07-30 12:00:00,NA,Home Improvement,AB
G9987,Current,1830.46,2014-07-30 12:00:00,NA,Home Improvement,AB
G9988,Current,1028.58,2014-07-30 12:00:00,NA,Home Improvement,ON
G9989,Current,6795.88,2014-07-30 12:00:00,NA,Vehicle,AB
G9990,Current,2025.18,2014-07-30 12:00:00,NA,Vehicle,BC
G9991,Current,1169.64,2014-07-30 12:00:00,NA,Vehicle,BC
G9992,Current,3070.16,2014-07-30 12:00:00,NA,Home Improvement,AB
G9993,Current,347.902,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G9994,Current,1051.48,2014-07-30 12:00:00,NA,Home Improvement,AB
G9995,Current,2384.81,2014-07-30 12:00:00,NA,Vehicle,BC
G9996,Current,1119.03,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G9997,Current,1990.92,2014-07-30 12:00:00,NA,Home Improvement,ON
G9998,Current,5.08,2014-07-30 12:00:00,NA,Home Improvement,AB
G9999,Current,1549.98,2014-07-30 12:00:00,NA,Home Improvement,ON
G10000,Current,757.76,2014-07-30 12:00:00,NA,Home Improvement,ON
G10001,Current,1207.49,2014-07-30 12:00:00,NA,Home Improvement,AB
G10002,Current,1829.44,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10003,Current,2058.86,2014-07-30 12:00:00,NA,Home Improvement,ON
G10004,Current,1388.51,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10005,Current,2848.65,2014-07-30 12:00:00,NA,Home Improvement,ON
G10006,Current,1095.9,2014-07-30 12:00:00,NA,Home Improvement,ON
G10007,Current,5538.04,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10008,Current,1113.94,2014-07-30 12:00:00,NA,Home Improvement,AB
G10009,Current,812.393,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10010,Current,932.817,2014-07-30 12:00:00,NA,Home Improvement,AB
G10011,Current,1521.28,2014-07-30 12:00:00,NA,Vehicle,AB
G10012,Current,822.822,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10013,Current,1640.66,2014-07-30 12:00:00,NA,Vehicle,ON
G10014,Current,2551.69,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10015,Current,845.923,2014-07-30 12:00:00,NA,Home Improvement,BC
G10016,Current,777.3,2014-07-30 12:00:00,NA,Home Improvement,AB
G10017,Current,809.618,2014-07-30 12:00:00,NA,Home Improvement,AB
G10018,Current,688.005,2014-07-30 12:00:00,NA,Vehicle,BC
G10019,Current,1527.29,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10020,Current,1049.46,2014-07-30 12:00:00,NA,Home Improvement,ON
G10021,Current,554.998,2014-07-30 12:00:00,NA,Home Improvement,ON
G10022,Current,1519.79,2014-07-30 12:00:00,NA,Home Improvement,ON
G10023,Current,1839.92,2014-07-30 12:00:00,NA,Home Improvement,ON
G10024,Current,1660.75,2014-07-30 12:00:00,NA,Home Improvement,ON
G10025,Current,0,2014-07-30 12:00:00,NA,Home Improvement,ON
G10026,Current,1057.87,2014-07-30 12:00:00,NA,Home Improvement,BC
G10027,Current,1362.32,2014-07-30 12:00:00,NA,Vehicle,AB
G10028,Current,370.91,2014-07-30 12:00:00,NA,Home Improvement,ON
G10029,Current,2307.36,2014-07-30 12:00:00,NA,Home Improvement,AB
G10030,Current,889.455,2014-07-30 12:00:00,NA,Home Improvement,AB
G10031,Current,1449.53,2014-07-30 12:00:00,NA,Home Improvement,BC
G10032,Current,1458.68,2014-07-30 12:00:00,NA,Home Improvement,ON
G10033,Current,659.263,2014-07-30 12:00:00,NA,Home Improvement,ON
G10034,Current,1434.57,2014-07-30 12:00:00,NA,Home Improvement,AB
G10035,Current,2129.11,2014-07-30 12:00:00,NA,Home Improvement,BC
G10036,Current,1370.02,2014-07-30 12:00:00,NA,Home Improvement,ON
G10037,Current,1377.58,2014-07-30 12:00:00,NA,Home Improvement,ON
G10038,Current,1310.38,2014-07-30 12:00:00,NA,Home Improvement,ON
G10039,Current,1821.89,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10040,Current,697.262,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10041,Current,1622.92,2014-07-30 12:00:00,NA,Home Improvement,ON
G10042,Current,1391.83,2014-07-30 12:00:00,NA,Vehicle,ON
G10043,Current,1132.08,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10044,Current,905.727,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10045,Current,1403.2,2014-07-30 12:00:00,NA,Vehicle,ON
G10046,Current,2476.12,2014-07-30 12:00:00,NA,Home Improvement,ON
G10047,Current,1164.31,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10048,Current,1830.86,2014-07-30 12:00:00,NA,Vehicle,ON
G10049,Current,1203.24,2014-07-30 12:00:00,NA,Home Improvement,ON
G10050,Current,2812.75,2014-07-30 12:00:00,NA,Home Improvement,ON
G10051,Current,777.402,2014-07-30 12:00:00,NA,Home Improvement,ON
G10052,Current,1948.82,2014-07-30 12:00:00,NA,Vehicle,AB
G10053,Current,1421.34,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10054,Current,2095.09,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10055,Current,645.022,2014-07-30 12:00:00,NA,Home Improvement,ON
G10056,Current,185.985,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10057,Current,1833.47,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10058,Current,689.777,2014-07-30 12:00:00,NA,Home Improvement,AB
G10059,Current,3530.57,2014-07-30 12:00:00,NA,Vehicle,BC
G10060,Current,1408.22,2014-07-30 12:00:00,NA,Home Improvement,ON
G10061,Current,1470.26,2014-07-30 12:00:00,NA,Home Improvement,BC
G10062,Current,558.39,2014-07-30 12:00:00,NA,Home Improvement,ON
G10063,Current,2259.73,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10064,Current,484.642,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10065,Current,948.013,2014-07-30 12:00:00,NA,Home Improvement,AB
G10066,Current,1148.64,2014-07-30 12:00:00,NA,Home Improvement,AB
G10067,Current,1548.73,2014-07-30 12:00:00,NA,Home Improvement,ON
G10068,Current,1144.48,2014-07-30 12:00:00,NA,Home Improvement,ON
G10069,Current,689.577,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10070,Current,2451.22,2014-07-30 12:00:00,NA,Home Improvement,ON
G10071,Current,689.025,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10072,Current,1205.69,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10073,Current,1211.85,2014-07-30 12:00:00,NA,Home Improvement,ON
G10074,Current,1981.53,2014-07-30 12:00:00,NA,Home Improvement,ON
G10075,Current,728.003,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10076,Current,872.578,2014-07-30 12:00:00,NA,Vehicle,ON
G10077,Current,112.218,2014-07-30 12:00:00,NA,Home Improvement,ON
G10078,Current,1768.69,2014-07-30 12:00:00,NA,Home Improvement,BC
G10079,Current,2612.06,2014-07-30 12:00:00,NA,Vehicle,BC
G10080,Current,1545.12,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10081,Current,3349.43,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10082,Current,1683.19,2014-07-30 12:00:00,NA,Home Improvement,ON
G10083,Current,1218.53,2014-07-30 12:00:00,NA,Home Improvement,BC
G10084,Current,924.248,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10085,Current,558.39,2014-07-30 12:00:00,NA,Home Improvement,ON
G10086,Current,1320.56,2014-07-30 12:00:00,NA,Home Improvement,ON
G10087,Current,1788.23,2014-07-30 12:00:00,NA,Home Improvement,ON
G10088,Current,122.772,2014-07-30 12:00:00,NA,Home Improvement,ON
G10089,Current,1095.69,2014-07-30 12:00:00,NA,Home Improvement,ON
G10090,Current,442.427,2014-07-30 12:00:00,NA,Home Improvement,ON
G10091,Current,509.31,2014-07-30 12:00:00,NA,Home Improvement,ON
G10092,Current,1795.19,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10093,Current,1001.91,2014-07-30 12:00:00,NA,Home Improvement,AB
G10094,Current,1228.88,2014-07-30 12:00:00,NA,Home Improvement,AB
G10095,Current,189.375,2014-07-30 12:00:00,NA,Home Improvement,ON
G10096,Current,1077.98,2014-07-30 12:00:00,NA,Home Improvement,ON
G10097,Current,637.59,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10098,Current,754.235,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10099,Current,783.002,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10100,Current,1560.28,2014-07-30 12:00:00,NA,Home Improvement,ON
G10101,Current,1494.44,2014-07-30 12:00:00,NA,Home Improvement,ON
G10102,Current,264.84,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10103,Current,361.78,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10104,Current,1110.18,2014-07-30 12:00:00,NA,Vehicle,ON
G10105,Current,1075.51,2014-07-30 12:00:00,NA,Home Improvement,ON
G10106,Current,920.312,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10107,Current,953.475,2014-07-30 12:00:00,NA,Vehicle,AB
G10108,Current,1970.83,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10109,Current,667.905,2014-07-30 12:00:00,NA,Home Improvement,AB
G10110,Current,1187.41,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10111,Current,472.473,2014-07-30 12:00:00,NA,Home Improvement,ON
G10112,Current,378.288,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10113,Current,1703.5,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10114,Current,1162.97,2014-07-30 12:00:00,NA,Home Improvement,ON
G10115,Current,825.667,2014-07-30 12:00:00,NA,Home Improvement,AB
G10116,Current,758.027,2014-07-30 12:00:00,NA,Home Improvement,ON
G10117,Current,1428.14,2014-07-30 12:00:00,NA,Home Improvement,ON
G10118,Current,732.168,2014-07-30 12:00:00,NA,Home Improvement,ON
G10119,Current,677.068,2014-07-30 12:00:00,NA,Home Improvement,ON
G10120,Current,964.97,2014-07-30 12:00:00,NA,Home Improvement,AB
G10121,Current,1510.01,2014-07-30 12:00:00,NA,Home Improvement,BC
G10122,Current,2385.08,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10123,Current,1369.1,2014-07-30 12:00:00,NA,Home Improvement,ON
G10124,Current,2106.51,2014-07-30 12:00:00,NA,Home Improvement,ON
G10125,Current,939.543,2014-07-30 12:00:00,NA,Home Improvement,AB
G10126,Current,1752.3,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10127,Current,1539.11,2014-07-30 12:00:00,NA,Home Improvement,ON
G10128,Current,3707.68,2014-07-30 12:00:00,NA,Home Improvement,AB
G10129,Current,1388.6,2014-07-30 12:00:00,NA,Home Improvement,ON
G10130,Current,87.1083,2014-07-30 12:00:00,NA,Home Improvement,ON
G10131,Current,130.137,2014-07-30 12:00:00,NA,Home Improvement,ON
G10132,Current,1130.71,2014-07-30 12:00:00,NA,Home Improvement,AB
G10133,Current,1441.86,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10134,Current,1279.26,2014-07-30 12:00:00,NA,Home Improvement,BC
G10135,Current,689.578,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10136,Current,804.858,2014-07-30 12:00:00,NA,Home Improvement,AB
G10137,Current,426.823,2014-07-30 12:00:00,NA,Home Improvement,ON
G10138,Current,968.412,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10139,Current,1243.1,2014-07-30 12:00:00,NA,Home Improvement,ON
G10140,Current,1218.53,2014-07-30 12:00:00,NA,Home Improvement,AB
G10141,Current,1317.6,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10142,Current,182.29,2014-07-30 12:00:00,NA,Home Improvement,ON
G10143,Current,871.217,2014-07-30 12:00:00,NA,Home Improvement,ON
G10144,Current,698.528,2014-07-30 12:00:00,NA,Home Improvement,BC
G10145,Current,1381.67,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10146,Current,269.487,2014-07-30 12:00:00,NA,Home Improvement,ON
G10147,Current,1630.35,2014-07-30 12:00:00,NA,Vehicle,AB
G10148,Current,3208.97,2014-07-30 12:00:00,NA,Vehicle,ON
G10149,Current,2353.46,2014-07-30 12:00:00,NA,Vehicle,AB
G10150,Current,915.368,2014-07-30 12:00:00,NA,Home Improvement,AB
G10151,Current,1700.06,2014-07-30 12:00:00,NA,Home Improvement,ON
G10152,Current,795.357,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10153,Current,1942.11,2014-07-30 12:00:00,NA,Home Improvement,AB
G10154,Current,429.535,2014-07-30 12:00:00,NA,Home Improvement,BC
G10155,Current,2209.54,2014-07-30 12:00:00,NA,Home Improvement,ON
G10156,Current,546.818,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10157,Current,161.323,2014-07-30 12:00:00,NA,Home Improvement,ON
G10158,Current,689.578,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10159,Current,816.543,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10160,Current,1437.18,2014-07-30 12:00:00,NA,Home Improvement,ON
G10161,Current,1428.74,2014-07-30 12:00:00,NA,Home Improvement,ON
G10162,Current,1865.06,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10163,Current,475.755,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10164,Current,2171.58,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10165,Current,663.43,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10166,Current,1766.1,2014-07-30 12:00:00,NA,Home Improvement,ON
G10167,Current,390.918,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10168,Current,893.705,2014-07-30 12:00:00,NA,Home Improvement,AB
G10169,Current,1452.71,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10170,Current,1510.63,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10171,Current,874.083,2014-07-30 12:00:00,NA,Home Improvement,AB
G10172,Current,1531.89,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10173,Current,440.81,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10174,Current,674.442,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10175,Current,467.715,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10176,Current,642.937,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10177,Current,2336.47,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10178,Current,2118.51,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10179,Current,1113.53,2014-07-30 12:00:00,NA,Home Improvement,ON
G10180,Current,1931.67,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10181,Current,476.03,2014-07-30 12:00:00,NA,Home Improvement,ON
G10182,Current,2647.98,2014-07-30 12:00:00,NA,Home Improvement,AB
G10183,Current,1671.08,2014-07-30 12:00:00,NA,Home Improvement,ON
G10184,Current,1601.18,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10185,Current,2017.17,2014-07-30 12:00:00,NA,Home Improvement,ON
G10186,Current,9905.99,2014-07-30 12:00:00,NA,Home Improvement,AB
G10187,Current,552.033,2014-07-30 12:00:00,NA,Vehicle,BC
G10188,Current,1627.83,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10189,Current,943.78,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10190,Current,410.355,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10191,Current,1345.01,2014-07-30 12:00:00,NA,Home Improvement,ON
G10192,Current,755.738,2014-07-30 12:00:00,NA,Home Improvement,AB
G10193,Current,245.018,2014-07-30 12:00:00,NA,Home Improvement,ON
G10194,Current,1381.6,2014-07-30 12:00:00,NA,Home Improvement,AB
G10195,Current,1050.24,2014-07-30 12:00:00,NA,Vehicle,BC
G10196,Current,2636.97,2014-07-30 12:00:00,NA,Home Improvement,AB
G10197,Current,1620.56,2014-07-30 12:00:00,NA,Home Improvement,BC
G10198,Current,3053.02,2014-07-30 12:00:00,NA,Vehicle,BC
G10199,Current,911.03,2014-07-30 12:00:00,NA,Home Improvement,ON
G10200,Current,3003.14,2014-07-30 12:00:00,NA,Vehicle,BC
G10201,Current,1565.36,2014-07-30 12:00:00,NA,Home Improvement,ON
G10202,Current,1446.28,2014-07-30 12:00:00,NA,Vehicle,AB
G10203,Current,1374.77,2014-07-30 12:00:00,NA,Home Improvement,ON
G10204,Current,640.282,2014-07-30 12:00:00,NA,Home Improvement,ON
G10205,Current,453.54,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10206,Current,632.617,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10207,Current,196.385,2014-07-30 12:00:00,NA,Home Improvement,ON
G10208,Current,315.04,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10209,Current,389.923,2014-07-30 12:00:00,NA,Home Improvement,ON
G10210,Current,1962.85,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10211,Current,998.997,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10212,Current,715.478,2014-07-30 12:00:00,NA,Home Improvement,BC
G10213,Current,672.697,2014-07-30 12:00:00,NA,Home Improvement,AB
G10214,Current,756.845,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10215,Current,327.29,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10216,Current,9587.88,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10217,Current,780.955,2014-07-30 12:00:00,NA,Home Improvement,ON
G10218,Current,1462.39,2014-07-30 12:00:00,NA,Vehicle,ON
G10219,Current,856.978,2014-07-30 12:00:00,NA,Home Improvement,AB
G10220,Current,1001.81,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10221,Current,607.53,2014-07-30 12:00:00,NA,Home Improvement,ON
G10222,Current,800.04,2014-07-30 12:00:00,NA,Home Improvement,AB
G10223,Current,637.243,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10224,Current,1808.96,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10225,Current,1475.8,2014-07-30 12:00:00,NA,Home Improvement,ON
G10226,Current,923.997,2014-07-30 12:00:00,NA,Home Improvement,AB
G10227,Current,774.942,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10228,Current,902.757,2014-07-30 12:00:00,NA,Home Improvement,ON
G10229,Current,920.79,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10230,Current,3319.91,2014-07-30 12:00:00,NA,Vehicle,ON
G10231,Current,511.447,2014-07-30 12:00:00,NA,Home Improvement,ON
G10232,Current,1205.69,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10233,Current,1047.81,2014-07-30 12:00:00,NA,Home Improvement,ON
G10234,Current,613.358,2014-07-30 12:00:00,NA,Home Improvement,ON
G10235,Current,1231.2,2014-07-30 12:00:00,NA,Home Improvement,ON
G10236,Current,1758.98,2014-07-30 12:00:00,NA,Home Improvement,BC
G10237,Current,3056.12,2014-07-30 12:00:00,NA,Home Improvement,ON
G10238,Current,1806.46,2014-07-30 12:00:00,NA,Home Improvement,BC
G10239,Current,855.085,2014-07-30 12:00:00,NA,Home Improvement,AB
G10240,Current,2085.12,2014-07-30 12:00:00,NA,Home Improvement,AB
G10241,Current,1634.95,2014-07-30 12:00:00,NA,Home Improvement,ON
G10242,Current,701.567,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10243,Current,4924.2,2014-07-30 12:00:00,NA,Home Improvement,AB
G10244,Current,803.025,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10245,Current,589.052,2014-07-30 12:00:00,NA,Home Improvement,ON
G10246,Current,1233.72,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10247,Current,850.562,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10248,Current,2140.79,2014-07-30 12:00:00,NA,Vehicle,ON
G10249,Current,260.407,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10250,Current,1261.23,2014-07-30 12:00:00,NA,Home Improvement,BC
G10251,Current,1987.96,2014-07-30 12:00:00,NA,Home Improvement,BC
G10252,Current,2178.73,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10253,Current,1376.53,2014-07-30 12:00:00,NA,Home Improvement,BC
G10254,Current,279.865,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10255,Current,3182.42,2014-07-30 12:00:00,NA,Home Improvement,ON
G10256,Current,318.445,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10257,Current,737.518,2014-07-30 12:00:00,NA,Home Improvement,AB
G10258,Current,632.015,2014-07-30 12:00:00,NA,Home Improvement,BC
G10259,Current,876.762,2014-07-30 12:00:00,NA,Home Improvement,ON
G10260,Current,721.03,2014-07-30 12:00:00,NA,Home Improvement,AB
G10261,Current,822.952,2014-07-30 12:00:00,NA,Home Improvement,BC
G10262,Current,1263.12,2014-07-30 12:00:00,NA,Home Improvement,ON
G10263,Current,1238.19,2014-07-30 12:00:00,NA,Home Improvement,ON
G10264,Current,1510.14,2014-07-30 12:00:00,NA,Home Improvement,ON
G10265,Current,2282.8,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10266,Current,1099.5,2014-07-30 12:00:00,NA,Home Improvement,ON
G10267,Current,657.082,2014-07-30 12:00:00,NA,Home Improvement,ON
G10268,Current,669.855,2014-07-30 12:00:00,NA,Home Improvement,ON
G10269,Current,2231.97,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10270,Current,2336.36,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10271,Current,1380.27,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10272,Current,3244.92,2014-07-30 12:00:00,NA,Vehicle,AB
G10273,Current,2827.03,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10274,Current,6410.54,2014-07-30 12:00:00,NA,Vehicle,BC
G10275,Current,1470.49,2014-07-30 12:00:00,NA,Home Improvement,ON
G10276,Current,1580.6,2014-07-30 12:00:00,NA,Home Improvement,ON
G10277,Current,1578.9,2014-07-30 12:00:00,NA,Home Improvement,ON
G10278,Current,727.403,2014-07-30 12:00:00,NA,Vehicle,AB
G10279,Current,2040.54,2014-07-30 12:00:00,NA,Home Improvement,AB
G10280,Current,1553.81,2014-07-30 12:00:00,NA,Home Improvement,BC
G10281,Current,881.483,2014-07-30 12:00:00,NA,Home Improvement,ON
G10282,Current,960.64,2014-07-30 12:00:00,NA,Home Improvement,AB
G10283,Current,983.82,2014-07-30 12:00:00,NA,Home Improvement,BC
G10284,Current,1233.23,2014-07-30 12:00:00,NA,Home Improvement,ON
G10285,Current,668.585,2014-07-30 12:00:00,NA,Home Improvement,ON
G10286,Current,1395.61,2014-07-30 12:00:00,NA,Home Improvement,ON
G10287,Current,1681.52,2014-07-30 12:00:00,NA,Home Improvement,AB
G10288,Current,6541.22,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10289,Current,946.02,2014-07-30 12:00:00,NA,Home Improvement,AB
G10290,Current,2362.2,2014-07-30 12:00:00,NA,Home Improvement,ON
G10291,Current,840.642,2014-07-30 12:00:00,NA,Home Improvement,ON
G10292,Current,1096.07,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10293,Current,1431.3,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10294,Current,651.607,2014-07-30 12:00:00,NA,Vehicle,ON
G10295,Current,951.843,2014-07-30 12:00:00,NA,Home Improvement,BC
G10296,Current,1130.49,2014-07-30 12:00:00,NA,Home Improvement,AB
G10297,Current,1053.01,2014-07-30 12:00:00,NA,Vehicle,AB
G10298,Current,966.498,2014-07-30 12:00:00,NA,Home Improvement,AB
G10299,Current,1216.94,2014-07-30 12:00:00,NA,Vehicle,ON
G10300,Current,947.187,2014-07-30 12:00:00,NA,Home Improvement,ON
G10301,Current,1535.11,2014-07-30 12:00:00,NA,Home Improvement,ON
G10302,Current,689.573,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10303,Current,1120.28,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10304,Current,261.605,2014-07-30 12:00:00,NA,Home Improvement,ON
G10305,Current,2197.3,2014-07-30 12:00:00,NA,Home Improvement,BC
G10306,Current,1295.78,2014-07-30 12:00:00,NA,Home Improvement,AB
G10307,Current,1562.71,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10308,Current,1032.93,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10309,Current,957.008,2014-07-30 12:00:00,NA,Home Improvement,AB
G10310,Current,1580.6,2014-07-30 12:00:00,NA,Home Improvement,ON
G10311,Current,2225.1,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10312,Current,999.607,2014-07-30 12:00:00,NA,Home Improvement,AB
G10313,Current,1212.02,2014-07-30 12:00:00,NA,Home Improvement,AB
G10314,Current,2534.06,2014-07-30 12:00:00,NA,Home Improvement,AB
G10315,Current,674.863,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10316,Current,122.772,2014-07-30 12:00:00,NA,Home Improvement,ON
G10317,Current,1605.64,2014-07-30 12:00:00,NA,Home Improvement,AB
G10318,Current,2262.37,2014-07-30 12:00:00,NA,Vehicle,AB
G10319,Current,410.185,2014-07-30 12:00:00,NA,Home Improvement,AB
G10320,Current,3177.01,2014-07-30 12:00:00,NA,Vehicle,BC
G10321,Current,4830.28,2014-07-30 12:00:00,NA,Vehicle,AB
G10322,Current,398.775,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10323,Current,2142.11,2014-07-30 12:00:00,NA,Home Improvement,ON
G10324,Current,1360.11,2014-07-30 12:00:00,NA,Home Improvement,ON
G10325,Current,1935.69,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10326,Current,1212.08,2014-07-30 12:00:00,NA,Vehicle,AB
G10327,Current,1366.88,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10328,Current,1521.94,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10329,Current,279.865,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10330,Current,809.92,2014-07-30 12:00:00,NA,Home Improvement,ON
G10331,Current,1440.83,2014-07-30 12:00:00,NA,Vehicle,BC
G10332,Current,897.9,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10333,Current,486.843,2014-07-30 12:00:00,NA,Home Improvement,BC
G10334,Current,1991.03,2014-07-30 12:00:00,NA,Home Improvement,BC
G10335,Current,1151.62,2014-07-30 12:00:00,NA,Home Improvement,ON
G10336,Current,1535.69,2014-07-30 12:00:00,NA,Home Improvement,AB
G10337,Current,747.395,2014-07-30 12:00:00,NA,Home Improvement,AB
G10338,Current,468.688,2014-07-30 12:00:00,NA,Vehicle,Other Provinces
G10339,Current,797.275,2014-07-30 12:00:00,NA,Home Improvement,ON
G10340,Current,631.162,2014-07-30 12:00:00,NA,Home Improvement,Other Provinces
G10341,Current,2198.23,2014-07-30 12:00:00,NA,Vehicle,ON
G10342,Current,1571.15,2014-07-30 12:00:00,NA,Home Improvement,ON
G10343,Current,722.748,2014-07-30 12:00:00,NA,Home Improvement,ON
G10344,Current,599.772,2014-07-30 12:00:00,NA,Home Improvement,ON
